,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202012270NYK,NYK,NYK,MIL,"Madison Square Garden (IV), New York, New York",conference,2020-12-27 19:30:00,2020-12-27 21:30:00,0,30,31,35,34,[],130,-2,1.0,"['barrerj01', 'randlju01', 'robinmi01', 'paytoel01', 'bullore01', 'knoxke01', 'burksal01', 'ntilila01', 'noelne01', 'harpeja01', 'pinsoth01', 'brazdig01']","[0, 2]",0,317121565.0,26426797.08333333,2,27,18,30,35,[],110,1,2.0,"['middlkh01', 'antetgi01', 'holidjr01', 'divindo01', 'lopezbr01', 'portibo01', 'forbebr01', 'connapa01', 'augusdj01', 'nworajo01', 'merrisa01', 'wilsodj01', 'antetth01', 'craigto01']","[1, 1]",0,819495478.0,58535391.28571428,2
202012270SAC,PHO,SAC,PHO,"Golden 1 Center, Sacramento, California",division,2020-12-27 21:00:00,2020-12-27 23:00:00,0,33,20,25,22,[],100,2,1.0,"['hieldbu01', 'barneha02', 'baglema01', 'foxde01', 'holmeri01', 'halibty01', 'josepco01', 'robingl02', 'bjeline01', 'whiteha01', 'guyky01', 'ramseja01', 'woodaro01', 'jamesju01', 'parkeja01']","[2, 0]",1,616657073.0,41110471.53333333,2,28,28,34,26,[],116,-1,1.0,"['bridgmi01', 'bookede01', 'aytonde01', 'paulch01', 'crowdja01', 'johnsca02', 'payneca01', 'kaminfr01', 'gallola01', 'carteje01', 'alexaty01', 'jonesda03', 'mooreet01', 'saricda01', 'smithja04']","[1, 1]",0,723708168.0,48247211.2,2
202012270WAS,ORL,WAS,ORL,"Capital One Arena, Washington, District of Columbia",division,2020-12-27 19:00:00,2020-12-27 21:00:00,0,35,25,34,19,[],113,-2,1.0,"['bealbr01', 'avdijde01', 'bryanth01', 'netora01', 'bongais01', 'browntr01', 'bertada01', 'smithis01', 'lopezro01', 'robinje01', 'pasecan01', 'wagnemo01', 'gillan01']","[0, 2]",0,450899211.0,34684554.692307696,2,29,33,15,43,[],120,2,1.0,"['fultzma01', 'vucevni01', 'fournev01', 'gordoaa01', 'bacondw01', 'rosste01', 'cartemi01', 'birchkh01', 'anthoco01', 'okekech01', 'clarkga01', 'bambamo01', 'maneka01', 'bonejo01']","[2, 0]",1,556714225.0,39765301.78571428,2
202012280ATL,ATL,ATL,DET,"State Farm Arena, Atlanta, Georgia",conference,2020-12-28 19:30:00,2020-12-28 21:30:00,0,33,32,35,28,[],128,2,2.0,"['youngtr01', 'huntede01', 'reddica01', 'collijo01', 'capelca01', 'bogdabo01', 'huertke01', 'hillso01', 'rondora01', 'fernabr01', 'knighna01', 'gallida01', 'goodwbr01', 'mayssk01']","[2, 0]",0,599601895.0,42828706.78571428,2,25,31,31,33,[],120,-2,2.0,"['grantje01', 'plumlma01', 'beysa01', 'hayeski01', 'jacksjo02', 'wrighde01', 'ellinwa01', 'stewais01', 'mykhasv01', 'doumbse01', 'okafoja01', 'mcgruro01', 'leesa01', 'sirvyde01']","[0, 2]",0,315910402.0,22565028.71428572,2
202012280BRK,MEM,BRK,MEM,"Barclays Center, Brooklyn, New York",none,2020-12-28 19:30:00,2020-12-28 21:30:00,0,23,32,30,21,[],111,-1,1.0,"['harrijo01', 'luwawti01', 'leverca01', 'jordade01', 'princta02', 'chiozch01', 'shamela01', 'greenje02', 'allenja01', 'kurucro01', 'perryre01', 'johnsty01', 'brownbr01']","[2, 1]",0,490001250.0,37692403.84615385,3,32,22,33,19,[],116,-2,2.0,"['valanjo01', 'anderky01', 'brookdi01', 'allengr01', 'moranja01', 'jonesty01', 'clarkbr01', 'banede01', 'konchjo01', 'dienggo01', 'mcderse01', 'tillmxa01']","[0, 2]",0,338564250.0,28213687.5,2
202012280DEN,DEN,DEN,HOU,"Ball Arena, Denver, Colorado",conference,2020-12-28 21:00:00,2020-12-28 23:00:00,0,36,34,36,18,[],124,-2,3.0,"['jokicni01', 'murraja01', 'harriga01', 'millspa01', 'portemi01', 'morrimo01', 'bartowi01', 'doziepj01', 'harteis01', 'campafa01', 'bolbo01', 'hamptrj01', 'cancavl01', 'nnajize01', 'howarma02']","[0, 2]",0,592304224.0,39486948.266666666,2,26,34,23,28,[],111,-1,2.0,"['woodch01', 'nwabada01', 'hardeja01', 'houseda01', 'tuckepj01', 'brownst02', 'tateja01', 'cabocbr01', 'thomabr01', 'walljo01', 'jonesma05', 'couside01', 'gordoer01']","[0, 1]",0,887646301.0,68280484.6923077,1
202012280LAL,POR,LAL,POR,"STAPLES Center, Los Angeles, California",conference,2020-12-28 22:00:00,2020-12-29 00:00:00,0,30,24,31,22,[],107,2,1.0,"['davisan02', 'schrode01', 'jamesle01', 'caldwke01', 'gasolma01', 'harremo01', 'kuzmaky01', 'matthwe02', 'hortota01', 'morrima02', 'cookqu01', 'dudleja01', 'mckinal01']","[2, 1]",0,1222383785.0,94029521.92307691,3,22,36,26,31,[],115,1,2.0,"['covinro01', 'mccolcj01', 'jonesde02', 'lillada01', 'nurkiju01', 'trentga02', 'kanteen01', 'hoodro01', 'simonan01', 'blevike01', 'ellebcj01', 'gilesha01']","[1, 1]",0,660622258.0,55051854.833333336,2
202012280OKC,UTA,OKC,UTA,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",division,2020-12-28 20:00:00,2020-12-28 22:00:00,0,24,28,35,22,[],109,1,2.0,"['gilgesh01', 'bazleda01', 'dortlu01', 'horfoal01', 'hillge01', 'diallha01', 'maledth01', 'muscami01', 'pokusal01', 'willike04', 'brownmo01', 'halljo01', 'robyis01', 'jacksju01', 'milleda01']","[1, 0]",0,468356279.0,31223751.933333334,1,22,27,35,26,[],110,-1,2.0,"['goberru01', 'mitchdo01', 'bogdabo02', 'onealro01', 'conlemi01', 'clarkjo01', 'inglejo01', 'favorde01', 'niangge01', 'onimi01', 'azubuud01', 'hugheel01', 'harrish01', 'morgaju01']","[1, 1]",0,802622170.0,57330155.0,2
202012290CLE,NYK,CLE,NYK,"Rocket Mortgage Fieldhouse, Cleveland, Ohio",conference,2020-12-29 19:00:00,2020-12-29 21:00:00,0,15,31,18,22,[],86,3,2.0,"['nancela02', 'sextoco01', 'garlada01', 'drumman01', 'osmande01', 'dotsoda01', 'mcgeeja01', 'exumda01', 'wadede01', 'makerth01', 'boldema01', 'stevela01']","[3, 0]",0,386311535.0,32192627.916666668,3,29,24,18,24,[],95,1,2.0,"['randlju01', 'bullore01', 'barrerj01', 'paytoel01', 'robinmi01', 'noelne01', 'knoxke01', 'ntilila01', 'pinsoth01', 'burksal01', 'harpeja01', 'brazdig01']","[1, 2]",0,317121565.0,26426797.08333333,3
202012290DET,GSW,DET,GSW,"Little Caesars Arena, Detroit, Michigan",none,2020-12-29 19:00:00,2020-12-29 21:00:00,0,29,22,25,30,[],106,-3,1.0,"['grantje01', 'jacksjo02', 'plumlma01', 'griffbl01', 'hayeski01', 'wrighde01', 'rosede01', 'stewais01', 'beysa01', 'mykhasv01', 'doumbse01', 'sirvyde01', 'ellinwa01', 'mcgruro01', 'okafoja01']","[0, 3]",0,722670229.0,48178015.266666666,3,24,24,29,39,[],116,1,2.0,"['wiggian01', 'curryst01', 'oubreke01', 'toscaju01', 'wisemja01', 'looneke01', 'leeda03', 'wanambr01', 'pascher01', 'muldemy01', 'poolejo01', 'bazemke01']","[1, 2]",0,589548147.0,49129012.25,3
202012290IND,BOS,IND,BOS,"Bankers Life Fieldhouse, Indianapolis, Indiana",conference,2020-12-29 19:00:00,2020-12-29 21:00:00,0,26,31,37,17,[],111,3,2.0,"['sabondo01', 'brogdma01', 'oladivi01', 'turnemy01', 'warretj01', 'holidju01', 'mcderdo01', 'holidaa01', 'mccontj01', 'martike03', 'lecquja01', 'sampsja02', 'stanlca01', 'sumneed01']","[3, 0]",1,462956472.0,33068319.42857143,3,31,27,25,33,[],116,-2,2.0,"['tatumja01', 'brownja02', 'smartma01', 'thomptr01', 'theisda01', 'pritcpa01', 'greenja02', 'teaguje01', 'williro04', 'willigr01', 'edwarca01', 'watertr01', 'nesmiaa01', 'ojelese01']","[1, 2]",0,475559020.0,33968501.428571425,3
202012290LAC,LAC,LAC,MIN,"STAPLES Center, Los Angeles, California",conference,2020-12-29 22:00:00,2020-12-30 00:00:00,0,33,37,35,19,[],124,-1,2.0,"['georgpa01', 'kennalu01', 'batumni01', 'beverpa01', 'ibakase01', 'jacksre01', 'mannte01', 'willilo02', 'zubaciv01', 'coffeam01', 'kabenmf01', 'oturuda01', 'leonaka01', 'pattepa01']","[2, 1]",0,1076434621.0,76888187.21428572,3,29,21,26,25,[],101,-1,2.0,"['russeda01', 'beaslma01', 'rubiori01', 'culveja01', 'reidna01', 'edwaran01', 'hernaju01', 'mclaujo01', 'vandeja01', 'laymaja01', 'davised01', 'mcdanja02']","[2, 1]",0,406930626.0,33910885.5,3
202012290MIA,MIL,MIA,MIL,"AmericanAirlines Arena, Miami, Florida",conference,2020-12-29 19:30:00,2020-12-29 21:30:00,0,26,25,24,22,[],97,1,4.0,"['herroty01', 'adebaba01', 'robindu01', 'harklma01', 'leoname01', 'nunnke01', 'okpalkz01', 'olynyke01', 'bradlav01', 'achiupr01', 'strusma01', 'dragigo01', 'silvach01', 'iguodan01', 'hasleud01']","[1, 1]",0,753801735.0,50253449.0,2,46,37,32,29,[],144,-1,2.0,"['holidjr01', 'middlkh01', 'antetgi01', 'divindo01', 'lopezbr01', 'portibo01', 'augusdj01', 'antetth01', 'forbebr01', 'connapa01', 'nworajo01', 'wilsodj01', 'merrisa01']","[1, 2]",0,808996865.0,62230528.07692308,3
202012290OKC,ORL,OKC,ORL,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",none,2020-12-29 20:00:00,2020-12-29 22:00:00,0,27,29,29,22,[],107,-1,1.0,"['gilgesh01', 'jacksju01', 'dortlu01', 'bazleda01', 'robyis01', 'diallha01', 'maledth01', 'muscami01', 'pokusal01', 'willike04', 'halljo01', 'brownmo01', 'milleda01']","[1, 1]",0,115796647.0,8907434.384615384,2,34,26,27,31,[],118,3,2.0,"['vucevni01', 'fournev01', 'fultzma01', 'bacondw01', 'gordoaa01', 'rosste01', 'cartemi01', 'okekech01', 'anthoco01', 'birchkh01', 'maneka01', 'bonejo01', 'clarkga01', 'bambamo01']","[3, 0]",0,556714225.0,39765301.78571428,3
202012290PHI,PHI,PHI,TOR,"Wells Fargo Center, Philadelphia, Pennsylvania",division,2020-12-29 19:00:00,2020-12-29 21:00:00,0,17,31,28,24,[],100,-1,2.0,"['embiijo01', 'harrito02', 'simmobe01', 'curryse01', 'greenda02', 'miltosh01', 'thybuma01', 'scottmi01', 'howardw01', 'maxeyty01', 'joeis01', 'poirivi01', 'fergute01', 'mathida01', 'bradlto01']","[2, 1]",0,845521697.0,56368113.13333333,3,28,28,20,17,[],93,-2,3.0,"['lowryky01', 'vanvlfr01', 'anunoog01', 'siakapa01', 'baynear01', 'johnsst04', 'lenal01', 'powelno01', 'thomama02', 'bouchch01', 'flynnma01', 'bembrde01', 'daviste02', 'watanyu01', 'watsopa01']","[0, 2]",0,561625303.0,37441686.86666667,2
202012290PHO,PHO,PHO,NOP,"Phoenix Suns Arena, Phoenix, Arizona",conference,2020-12-29 22:00:00,2020-12-30 00:00:00,0,31,35,34,11,[],111,1,2.0,"['bridgmi01', 'aytonde01', 'bookede01', 'paulch01', 'crowdja01', 'payneca01', 'johnsca02', 'carteje01', 'saricda01', 'gallola01', 'kaminfr01', 'jonesda03', 'mooreet01', 'alexaty01', 'smithja04']","[2, 1]",0,723708168.0,48247211.2,3,29,15,17,25,[],86,1,2.0,"['willizi01', 'ingrabr01', 'bledser01', 'adamsst01', 'balllo01', 'hartjo01', 'alexani01', 'redicjj01', 'mellini01', 'hayesja02', 'lewiski01', 'thornsi01', 'hernawi01', 'marshna01']","[2, 1]",0,612462735.0,43747338.21428572,3
202012290SAC,SAC,SAC,DEN,"Golden 1 Center, Sacramento, California",conference,2020-12-29 22:00:00,2020-12-30 00:00:00,0,32,42,22,29,[],125,-1,2.0,"['foxde01', 'hieldbu01', 'barneha02', 'holmeri01', 'baglema01', 'halibty01', 'josepco01', 'bjeline01', 'whiteha01', 'jamesju01', 'parkeja01', 'woodaro01', 'ramseja01', 'guyky01', 'robingl02']","[2, 1]",1,616657073.0,41110471.53333333,3,34,28,38,15,[],115,1,1.0,"['portemi01', 'jokicni01', 'morrimo01', 'harriga01', 'millspa01', 'bartowi01', 'doziepj01', 'campafa01', 'harteis01', 'bolbo01', 'hamptrj01', 'howarma02', 'nnajize01', 'cancavl01', 'murraja01']","[1, 2]",0,592304224.0,39486948.266666666,3
202012290WAS,CHI,WAS,CHI,"Capital One Arena, Washington, District of Columbia",conference,2020-12-29 19:00:00,2020-12-29 21:00:00,0,26,20,27,34,[],107,-3,2.0,"['westbru01', 'bealbr01', 'bryanth01', 'avdijde01', 'bongais01', 'bertada01', 'smithis01', 'netora01', 'lopezro01', 'browntr01', 'gillan01', 'mathega01', 'robinje01', 'pasecan01', 'wagnemo01']","[0, 3]",0,744875903.0,49658393.53333333,3,31,21,31,32,[],115,-3,2.0,"['lavinza01', 'whiteco01', 'cartewe01', 'willipa01', 'markkla01', 'porteot01', 'templga01', 'satorto01', 'gaffoda01', 'hutchch01', 'kornelu01', 'youngth01', 'feliccr01', 'valende01', 'arcidry01']","[0, 3]",0,601987198.0,40132479.86666667,3
202012300BOS,BOS,BOS,MEM,"TD Garden, Boston, Massachusetts",none,2020-12-30 19:30:00,2020-12-30 21:30:00,0,31,35,30,30,[],126,1,1.0,"['brownja02', 'smartma01', 'tatumja01', 'teaguje01', 'theisda01', 'williro04', 'pritcpa01', 'willigr01', 'nesmiaa01', 'ojelese01', 'edwarca01', 'watertr01', 'fallta01']","[2, 2]",0,353335830.0,27179679.230769232,4,19,21,31,36,[],107,1,2.0,"['anderky01', 'brookdi01', 'valanjo01', 'jonesty01', 'allengr01', 'banede01', 'clarkbr01', 'dienggo01', 'konchjo01', 'mcderse01', 'portejo01', 'tillmxa01']","[1, 2]",0,313461783.0,26121815.25,3
202012300BRK,BRK,BRK,ATL,"Barclays Center, Brooklyn, New York",conference,2020-12-30 19:30:00,2020-12-30 21:30:00,0,38,29,35,43,[],145,-2,2.0,"['duranke01', 'irvinky01', 'harrijo01', 'luwawti01', 'jordade01', 'allenja01', 'leverca01', 'princta02', 'shamela01', 'greenje02', 'chiozch01', 'kurucro01', 'johnsty01', 'perryre01', 'brownbr01']","[2, 2]",0,992209875.0,66147325.0,4,41,27,36,37,[],141,3,2.0,"['huntede01', 'reddica01', 'youngtr01', 'collijo01', 'capelca01', 'bogdabo01', 'huertke01', 'hillso01', 'rondora01', 'fernabr01', 'gallida01', 'mayssk01', 'goodwbr01', 'knighna01']","[3, 0]",0,599601895.0,42828706.78571428,3
202012300DAL,CHO,DAL,CHO,"American Airlines Center, Dallas, Texas",none,2020-12-30 20:30:00,2020-12-30 22:30:00,0,29,28,12,30,[],99,1,3.0,"['hardati02', 'richajo01', 'poweldw01', 'finnedo01', 'doncilu01', 'klebima01', 'brunsja01', 'burketr01', 'johnsja01', 'greenjo02', 'caulewi01', 'iwundwe01', 'marjabo01', 'terryty01']","[1, 2]",0,461642334.0,32974452.42857143,3,36,32,30,20,[],118,1,3.0,"['haywago01', 'roziete01', 'biyombi01', 'grahade01', 'washipj01', 'bridgmi02', 'ballla01', 'mcdanja01', 'martica02', 'martico01', 'careyve01', 'richani01', 'monkma01']","[1, 2]",0,457556140.0,35196626.15384615,3
202012300LAC,LAC,LAC,POR,"STAPLES Center, Los Angeles, California",conference,2020-12-30 22:00:00,2020-12-31 00:00:00,0,37,39,31,21,[],128,1,1.0,"['leonaka01', 'georgpa01', 'batumni01', 'ibakase01', 'beverpa01', 'jacksre01', 'willilo02', 'kennalu01', 'zubaciv01', 'pattepa01', 'mannte01', 'kabenmf01', 'coffeam01', 'oturuda01']","[3, 1]",0,1076434621.0,76888187.21428572,4,26,31,28,20,[],105,2,2.0,"['jonesde02', 'lillada01', 'mccolcj01', 'covinro01', 'nurkiju01', 'kanteen01', 'anthoca01', 'hoodro01', 'simonan01', 'gilesha01', 'blevike01', 'ellebcj01']","[2, 1]",0,907053920.0,75587826.66666667,3
202012300MIA,MIA,MIA,MIL,"AmericanAirlines Arena, Miami, Florida",conference,2020-12-30 19:30:00,2020-12-30 21:30:00,0,25,26,37,31,[],119,-1,1.0,"['herroty01', 'adebaba01', 'bradlav01', 'robindu01', 'iguodan01', 'olynyke01', 'dragigo01', 'vincega01', 'achiupr01', 'nunnke01', 'harklma01', 'hasleud01', 'okpalkz01', 'leoname01', 'silvach01']","[1, 2]",0,753386321.0,50225754.73333333,3,19,37,35,17,[],108,1,1.0,"['antetgi01', 'middlkh01', 'holidjr01', 'divindo01', 'lopezbr01', 'portibo01', 'connapa01', 'forbebr01', 'augusdj01', 'antetth01', 'nworajo01', 'wilsodj01', 'merrisa01']","[2, 2]",1,808996865.0,62230528.07692308,4
202012300SAS,LAL,SAS,LAL,"AT&T Center, San Antonio, Texas",conference,2020-12-30 20:30:00,2020-12-30 22:30:00,0,27,26,29,25,[],107,-1,3.0,"['derozde01', 'murrade01', 'walkelo01', 'johnske04', 'poeltja01', 'gayru01', 'eubandr01', 'millspa02', 'vassede01', 'jonestr01', 'bateske01', 'samanlu01', 'lylestr01']","[2, 1]",0,577544780.0,44426521.538461536,3,35,28,29,29,[],121,-1,2.0,"['jamesle01', 'schrode01', 'davisan02', 'caldwke01', 'gasolma01', 'kuzmaky01', 'harremo01', 'matthwe02', 'morrima02', 'cookqu01', 'dudleja01', 'mckinal01', 'hortota01', 'carusal01']","[2, 2]",0,1236538436.0,88324174.0,4
202012310HOU,HOU,HOU,SAC,"Toyota Center, Houston, Texas",conference,2020-12-31 19:00:00,2020-12-31 21:00:00,0,32,31,24,35,[],122,-2,3.0,"['hardeja01', 'walljo01', 'tuckepj01', 'woodch01', 'houseda01', 'gordoer01', 'tateja01', 'couside01', 'brownst02', 'thomabr01', 'cabocbr01', 'nwabada01']","[0, 2]",0,887584773.0,73965397.75,2,33,26,27,33,[],119,1,2.0,"['hieldbu01', 'barneha02', 'holmeri01', 'foxde01', 'baglema01', 'halibty01', 'josepco01', 'bjeline01', 'whiteha01', 'guyky01', 'parkeja01', 'ramseja01', 'jamesju01', 'robingl02', 'woodaro01']","[3, 1]",0,616657073.0,41110471.53333333,4
202012310IND,IND,IND,CLE,"Bankers Life Fieldhouse, Indianapolis, Indiana",division,2020-12-31 15:00:00,2020-12-31 17:00:00,0,32,25,31,31,[],119,-1,2.0,"['sabondo01', 'brogdma01', 'oladivi01', 'turnemy01', 'holidaa01', 'mcderdo01', 'holidju01', 'martike03', 'mccontj01', 'sumneed01', 'lecquja01', 'stanlca01', 'sampsja02']","[3, 1]",0,406430421.0,31263878.53846154,4,21,30,17,31,[],99,-1,2.0,"['garlada01', 'sextoco01', 'nancela02', 'exumda01', 'drumman01', 'osmande01', 'dotsoda01', 'mcgeeja01', 'makerth01', 'wadede01', 'boldema01', 'stevela01']","[3, 1]",0,386311535.0,32192627.916666668,4
202012310OKC,NOP,OKC,NOP,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",conference,2020-12-31 20:00:00,2020-12-31 22:00:00,0,28,19,26,7,[],80,-2,2.0,"['gilgesh01', 'bazleda01', 'horfoal01', 'hillge01', 'dortlu01', 'maledth01', 'pokusal01', 'robyis01', 'diallha01', 'muscami01', 'halljo01', 'willike04', 'brownmo01', 'milleda01', 'jacksju01']","[1, 2]",0,468356279.0,31223751.933333334,3,32,26,27,28,[],113,-1,2.0,"['balllo01', 'adamsst01', 'ingrabr01', 'bledser01', 'willizi01', 'hartjo01', 'alexani01', 'redicjj01', 'mellini01', 'hayesja02', 'lewiski01', 'thornsi01', 'marshna01', 'hernawi01']","[2, 2]",0,612462735.0,43747338.21428572,4
202012310ORL,PHI,ORL,PHI,"Amway Center, Orlando, Florida",conference,2020-12-31 18:30:00,2020-12-31 20:30:00,0,22,18,29,23,[],92,4,2.0,"['bacondw01', 'fultzma01', 'vucevni01', 'gordoaa01', 'fournev01', 'anthoco01', 'cartemi01', 'birchkh01', 'maneka01', 'okekech01', 'clarkga01', 'bonejo01', 'bambamo01']","[4, 0]",0,475624388.0,36586491.38461538,4,38,37,23,18,[],116,1,2.0,"['embiijo01', 'harrito02', 'curryse01', 'simmobe01', 'greenda02', 'miltosh01', 'maxeyty01', 'thybuma01', 'scottmi01', 'howardw01', 'poirivi01', 'joeis01', 'mathida01', 'fergute01', 'bradlto01']","[3, 1]",0,845521697.0,56368113.13333333,4
202012310TOR,TOR,TOR,NYK,"Amalie Arena, Tampa, Florida",division,2020-12-31 19:30:00,2020-12-31 21:30:00,0,22,20,29,29,[],100,-3,2.0,"['lowryky01', 'vanvlfr01', 'anunoog01', 'powelno01', 'baynear01', 'bouchch01', 'daviste02', 'johnsst04', 'lenal01', 'watanyu01', 'bembrde01', 'flynnma01', 'watsopa01', 'thomama02', 'siakapa01']","[0, 3]",0,561625303.0,37441686.86666667,3,18,24,22,19,[],83,2,2.0,"['bullore01', 'randlju01', 'barrerj01', 'robinmi01', 'paytoel01', 'knoxke01', 'riverau01', 'noelne01', 'harpeja01', 'pinsoth01', 'brazdig01', 'burksal01']","[2, 2]",0,351116203.0,29259683.58333333,4
202012310UTA,PHO,UTA,PHO,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,2020-12-31 21:00:00,2020-12-31 23:00:00,0,22,18,30,25,[],95,1,3.0,"['mitchdo01', 'conlemi01', 'onealro01', 'goberru01', 'bogdabo02', 'inglejo01', 'clarkjo01', 'favorde01', 'niangge01', 'harrish01', 'azubuud01', 'hugheel01', 'onimi01', 'morgaju01']","[2, 1]",0,802622170.0,57330155.0,3,21,32,30,23,[],106,2,2.0,"['crowdja01', 'bridgmi01', 'bookede01', 'paulch01', 'aytonde01', 'payneca01', 'saricda01', 'johnsca02', 'carteje01', 'gallola01', 'kaminfr01', 'mooreet01', 'alexaty01', 'jonesda03']","[3, 1]",0,715004448.0,51071746.28571428,4
202012310WAS,CHI,WAS,CHI,"Capital One Arena, Washington, District of Columbia",conference,2020-12-31 17:00:00,2020-12-31 19:00:00,0,41,27,32,30,[],130,-4,2.0,"['westbru01', 'bealbr01', 'bryanth01', 'hachiru01', 'avdijde01', 'netora01', 'bertada01', 'browntr01', 'smithis01', 'wagnemo01', 'lopezro01', 'gillan01', 'mathega01', 'robinje01']","[0, 4]",0,752287692.0,53734835.14285714,4,35,36,36,26,[],133,1,2.0,"['whiteco01', 'lavinza01', 'porteot01', 'cartewe01', 'willipa01', 'templga01', 'youngth01', 'gaffoda01', 'valende01', 'dotsode01', 'mokokad01', 'feliccr01', 'kornelu01']","[1, 3]",1,508528701.0,39117592.38461538,4
202101010BRK,ATL,BRK,ATL,"Barclays Center, Brooklyn, New York",conference,2021-01-01 19:30:00,2021-01-01 21:30:00,0,23,29,21,23,[],96,1,2.0,"['duranke01', 'irvinky01', 'harrijo01', 'luwawti01', 'jordade01', 'leverca01', 'allenja01', 'shamela01', 'princta02', 'greenje02', 'brownbr01', 'chiozch01', 'kurucro01', 'perryre01', 'johnsty01']","[3, 2]",1,992209875.0,66147325.0,5,29,32,28,25,[],114,-1,2.0,"['youngtr01', 'reddica01', 'huntede01', 'capelca01', 'collijo01', 'bogdabo01', 'hillso01', 'huertke01', 'goodwbr01', 'fernabr01', 'knighna01', 'mayssk01', 'gallida01']","[3, 1]",0,481704258.0,37054173.692307696,4
202101010CHO,MEM,CHO,MEM,"Spectrum Center, Charlotte, North Carolina",none,2021-01-01 19:00:00,2021-01-01 21:00:00,0,19,28,20,26,[],93,2,2.0,"['biyombi01', 'roziete01', 'haywago01', 'grahade01', 'washipj01', 'ballla01', 'bridgmi02', 'martica02', 'mcdanja01', 'martico01', 'richani01', 'monkma01', 'careyve01']","[2, 2]",0,457556140.0,35196626.15384615,4,23,30,30,25,[],108,-1,2.0,"['clarkbr01', 'anderky01', 'jonesty01', 'brookdi01', 'valanjo01', 'banede01', 'konchjo01', 'dienggo01', 'mcderse01', 'portejo01', 'allengr01', 'tillmxa01']","[1, 3]",0,313461783.0,26121815.25,4
202101010DAL,DAL,DAL,MIA,"American Airlines Center, Dallas, Texas",none,2021-01-01 19:00:00,2021-01-01 21:00:00,0,20,26,27,20,[],93,-1,2.0,"['hardati02', 'doncilu01', 'richajo01', 'poweldw01', 'finnedo01', 'klebima01', 'burketr01', 'johnsja01', 'brunsja01', 'caulewi01', 'greenjo02', 'terryty01', 'iwundwe01', 'marjabo01']","[1, 3]",0,461642334.0,32974452.42857143,4,16,15,22,30,[],83,1,2.0,"['adebaba01', 'robindu01', 'herroty01', 'butleji01', 'iguodan01', 'olynyke01', 'dragigo01', 'bradlav01', 'achiupr01', 'harklma01', 'nunnke01', 'okpalkz01', 'hasleud01', 'silvach01', 'leoname01']","[2, 2]",0,932653609.0,62176907.266666666,4
202101010DEN,PHO,DEN,PHO,"Ball Arena, Denver, Colorado",conference,2021-01-01 21:00:00,2021-01-01 23:00:00,0,32,17,29,25,[],103,-1,3.0,"['murraja01', 'bartowi01', 'harriga01', 'jokicni01', 'millspa01', 'morrimo01', 'doziepj01', 'greenja01', 'harteis01', 'campafa01', 'hamptrj01', 'bolbo01', 'cancavl01', 'howarma02', 'nnajize01']","[1, 3]",0,615463065.0,41030871.0,4,34,26,27,19,[],106,3,1.0,"['aytonde01', 'bridgmi01', 'bookede01', 'paulch01', 'crowdja01', 'johnsca02', 'payneca01', 'carteje01', 'kaminfr01', 'gallola01', 'mooreet01', 'saricda01', 'jonesda03', 'alexaty01']","[4, 1]",0,715004448.0,51071746.28571428,5
202101010DET,DET,DET,BOS,"Little Caesars Arena, Detroit, Michigan",conference,2021-01-01 19:00:00,2021-01-01 21:00:00,0,27,28,24,17,[],96,-4,3.0,"['grantje01', 'beysa01', 'plumlma01', 'jacksjo02', 'hayeski01', 'rosede01', 'wrighde01', 'stewais01', 'mykhasv01', 'doumbse01', 'ellinwa01', 'mcgruro01', 'okafoja01', 'sirvyde01', 'leesa01']","[0, 4]",0,465790726.0,31052715.066666663,4,12,28,33,20,[],93,2,2.0,"['smartma01', 'brownja02', 'tatumja01', 'thomptr01', 'theisda01', 'teaguje01', 'willigr01', 'pritcpa01', 'williro04', 'ojelese01', 'edwarca01', 'watertr01', 'fallta01', 'nesmiaa01']","[3, 2]",0,471473551.0,33676682.21428572,5
202101010GSW,POR,GSW,POR,"Chase Center, San Francisco, California",conference,2021-01-01 22:30:00,2021-01-02 00:30:00,0,21,34,25,18,[],98,2,3.0,"['curryst01', 'wiggian01', 'oubreke01', 'wisemja01', 'greendr01', 'toscaju01', 'bazemke01', 'pascher01', 'leeda03', 'wanambr01', 'looneke01', 'muldemy01', 'poolejo01']","[2, 2]",0,720501688.0,55423206.76923077,4,36,31,31,25,[],123,-1,2.0,"['covinro01', 'lillada01', 'mccolcj01', 'jonesde02', 'nurkiju01', 'anthoca01', 'simonan01', 'gilesha01', 'kanteen01', 'hoodro01', 'blevike01', 'ellebcj01']","[2, 2]",0,907053920.0,75587826.66666667,4
